SITEID,DATE,ONSITE_POA,ONSITE_GHI,SATELLITE_GHI,SATELLITE_POA,PREF_ONSITE,PREF_SATELLITE,IRRADIANCE_TYPE,STATE,SIZE_KW_DC,METER_ENERGY,INV_TOTAL_ENERGY,DAILY_RATIO,GOOD_HOURS,TOTAL_HOURS,PCT_GOOD_HOURS
SP-505,2026-03-05,0.0,0.0,5930.0,7575.0,0.0,7575.0,2.0,CA,252.0,1450.0,1465.0,0.0,0.0,14,0.0
SP-505,2026-03-06,0.0,0.0,6004.0,7637.0,0.0,7637.0,2.0,CA,252.0,1230.0,1231.0,0.0,0.0,14,0.0
SP-505,2026-03-07,0.0,0.0,5918.0,7461.0,0.0,7461.0,2.0,CA,252.0,1470.0,1480.0,0.0,0.0,14,0.0
SP-505,2026-03-08,0.0,0.0,5762.0,7224.0,0.0,7224.0,2.0,CA,252.0,1410.0,1419.0,0.0,0.0,14,0.0
SP-505,2026-03-09,0.0,0.0,4945.0,5917.0,0.0,5917.0,2.0,CA,252.0,1090.0,1097.0,0.0,0.0,14,0.0
SP-505,2026-03-10,0.0,0.0,5616.0,6953.0,0.0,6953.0,2.0,CA,252.0,1360.0,1363.0,0.0,0.0,14,0.0
SP-505,2026-03-11,0.0,0.0,5792.0,7167.0,0.0,7167.0,2.0,CA,252.0,1400.0,1405.0,0.0,0.0,14,0.0
SP-506,2026-02-10,0.0,0.0,3642.0,4629.0,0.0,4629.0,2.0,CA,379.0,1240.0,1246.0,0.0,0.0,14,0.0
SP-506,2026-02-11,0.0,0.0,2648.0,2742.0,0.0,2742.0,2.0,CA,379.0,820.0,820.0,0.0,0.0,14,0.0
SP-506,2026-02-12,0.0,0.0,4679.0,6543.0,0.0,6543.0,2.0,CA,379.0,1520.0,1525.0,0.0,0.0,14,0.0
SP-506,2026-02-13,0.0,0.0,4475.0,6042.0,0.0,6042.0,2.0,CA,379.0,1460.0,1471.0,0.0,0.0,14,0.0
SP-506,2026-02-14,0.0,0.0,4827.0,6704.0,0.0,6704.0,2.0,CA,379.0,1570.0,1580.0,0.0,0.0,14,0.0
SP-506,2026-02-15,0.0,0.0,4568.0,6118.0,0.0,6118.0,2.0,CA,379.0,1280.0,1286.0,0.0,0.0,14,0.0
SP-506,2026-02-16,0.0,0.0,4490.0,6005.0,0.0,6005.0,2.0,CA,379.0,1510.0,1525.0,0.0,0.0,14,0.0
SP-506,2026-02-17,0.0,0.0,5126.0,7087.0,0.0,7087.0,2.0,CA,379.0,1770.0,1782.0,0.0,0.0,14,0.0
SP-506,2026-02-18,0.0,0.0,5122.0,7022.0,0.0,7022.0,2.0,CA,379.0,1780.0,1798.0,0.0,0.0,14,0.0
SP-506,2026-02-19,0.0,0.0,4851.0,6450.0,0.0,6450.0,2.0,CA,379.0,1610.0,1624.0,0.0,0.0,14,0.0
SP-506,2026-02-20,0.0,0.0,5195.0,7011.0,0.0,7011.0,2.0,CA,379.0,1730.0,1749.0,0.0,0.0,14,0.0
SP-506,2026-02-21,0.0,0.0,5264.0,7101.0,0.0,7101.0,2.0,CA,379.0,1680.0,1690.0,0.0,0.0,14,0.0
SP-506,2026-02-22,0.0,0.0,5186.0,6931.0,0.0,6931.0,2.0,CA,379.0,1650.0,1656.0,0.0,0.0,14,0.0
SP-506,2026-02-23,0.0,0.0,5246.0,6954.0,0.0,6954.0,2.0,CA,379.0,1620.0,1640.0,0.0,0.0,14,0.0
SP-506,2026-02-24,0.0,0.0,5108.0,6742.0,0.0,6742.0,2.0,CA,379.0,1560.0,1571.0,0.0,0.0,14,0.0
SP-506,2026-02-25,0.0,0.0,5103.0,6615.0,0.0,6615.0,2.0,CA,379.0,1590.0,1603.0,0.0,0.0,14,0.0
SP-506,2026-02-26,0.0,0.0,5296.0,6973.0,0.0,6973.0,2.0,CA,379.0,1580.0,1592.0,0.0,0.0,14,0.0
SP-506,2026-02-27,0.0,0.0,5434.0,7123.0,0.0,7123.0,2.0,CA,379.0,1640.0,1656.0,0.0,0.0,14,0.0
SP-506,2026-02-28,0.0,0.0,5432.0,7038.0,0.0,7038.0,2.0,CA,379.0,1580.0,1592.0,0.0,0.0,14,0.0
SP-506,2026-03-01,0.0,0.0,5497.0,7112.0,0.0,7112.0,2.0,CA,379.0,1720.0,1727.0,0.0,0.0,14,0.0
SP-506,2026-03-02,0.0,0.0,5606.0,7201.0,0.0,7201.0,2.0,CA,379.0,1720.0,1732.0,0.0,0.0,14,0.0
SP-506,2026-03-03,0.0,0.0,5686.0,7313.0,0.0,7313.0,2.0,CA,379.0,1730.0,1739.0,0.0,0.0,14,0.0
SP-506,2026-03-04,0.0,0.0,5732.0,7322.0,0.0,7322.0,2.0,CA,379.0,1820.0,1839.0,0.0,0.0,14,0.0
SP-506,2026-03-05,0.0,0.0,5906.0,7534.0,0.0,7534.0,2.0,CA,379.0,1990.0,2004.0,0.0,0.0,14,0.0
SP-506,2026-03-06,0.0,0.0,5968.0,7582.0,0.0,7582.0,2.0,CA,379.0,1790.0,1794.0,0.0,0.0,14,0.0
SP-506,2026-03-07,0.0,0.0,5903.0,7434.0,0.0,7434.0,2.0,CA,379.0,1770.0,1791.0,0.0,0.0,14,0.0
SP-506,2026-03-08,0.0,0.0,5769.0,7234.0,0.0,7234.0,2.0,CA,379.0,1820.0,1838.0,0.0,0.0,14,0.0
SP-506,2026-03-09,0.0,0.0,4834.0,5738.0,0.0,5738.0,2.0,CA,379.0,1440.0,1448.0,0.0,0.0,14,0.0
SP-506,2026-03-10,0.0,0.0,5666.0,7025.0,0.0,7025.0,2.0,CA,379.0,1860.0,1883.0,0.0,0.0,14,0.0
SP-506,2026-03-11,0.0,0.0,5836.0,7229.0,0.0,7229.0,2.0,CA,379.0,1930.0,1943.0,0.0,0.0,14,0.0
SP-507,2026-02-10,0.0,0.0,3680.0,4681.0,0.0,4681.0,2.0,CA,291.0,930.0,931.0,0.0,0.0,14,0.0
SP-507,2026-02-11,0.0,0.0,2648.0,2731.0,0.0,2731.0,2.0,CA,291.0,580.0,582.0,0.0,0.0,14,0.0
SP-507,2026-02-12,0.0,0.0,4703.0,6591.0,0.0,6591.0,2.0,CA,291.0,1250.0,1245.0,0.0,0.0,14,0.0
SP-507,2026-02-13,0.0,0.0,4549.0,6192.0,0.0,6192.0,2.0,CA,291.0,1090.0,1088.0,0.0,0.0,14,0.0
SP-507,2026-02-14,0.0,0.0,4912.0,6859.0,0.0,6859.0,2.0,CA,291.0,1280.0,1281.0,0.0,0.0,14,0.0
SP-507,2026-02-15,0.0,0.0,4647.0,6273.0,0.0,6273.0,2.0,CA,291.0,1150.0,1145.0,0.0,0.0,14,0.0
SP-507,2026-02-16,0.0,0.0,4420.0,5900.0,0.0,5900.0,2.0,CA,291.0,1230.0,1232.0,0.0,0.0,14,0.0
SP-507,2026-02-17,0.0,0.0,5088.0,7028.0,0.0,7028.0,2.0,CA,291.0,1410.0,1400.0,0.0,0.0,14,0.0
SP-507,2026-02-18,0.0,0.0,4909.0,6648.0,0.0,6648.0,2.0,CA,291.0,1350.0,1349.0,0.0,0.0,14,0.0
SP-507,2026-02-19,0.0,0.0,5041.0,6843.0,0.0,6843.0,2.0,CA,291.0,1300.0,1301.0,0.0,0.0,14,0.0
SP-507,2026-02-20,0.0,0.0,5116.0,6885.0,0.0,6885.0,2.0,CA,291.0,1390.0,1392.0,0.0,0.0,14,0.0
SP-507,2026-02-21,0.0,0.0,5218.0,7035.0,0.0,7035.0,2.0,CA,291.0,1450.0,1446.0,0.0,0.0,14,0.0
SP-507,2026-02-22,0.0,0.0,5134.0,6856.0,0.0,6856.0,2.0,CA,291.0,1410.0,1406.0,0.0,0.0,14,0.0
SP-507,2026-02-23,0.0,0.0,5177.0,6847.0,0.0,6847.0,2.0,CA,291.0,1320.0,1323.0,0.0,0.0,14,0.0
SP-507,2026-02-24,0.0,0.0,5011.0,6586.0,0.0,6586.0,2.0,CA,291.0,1280.0,1281.0,0.0,0.0,14,0.0
SP-507,2026-02-25,0.0,0.0,5005.0,6457.0,0.0,6457.0,2.0,CA,291.0,1330.0,1331.0,0.0,0.0,14,0.0
SP-507,2026-02-26,0.0,0.0,5202.0,6824.0,0.0,6824.0,2.0,CA,291.0,1340.0,1342.0,0.0,0.0,14,0.0
SP-507,2026-02-27,0.0,0.0,5371.0,7016.0,0.0,7016.0,2.0,CA,291.0,1350.0,1349.0,0.0,0.0,14,0.0
SP-507,2026-02-28,0.0,0.0,5385.0,6963.0,0.0,6963.0,2.0,CA,291.0,1300.0,1296.0,0.0,0.0,14,0.0
SP-507,2026-03-01,0.0,0.0,5346.0,6851.0,0.0,6851.0,2.0,CA,291.0,1460.0,1460.0,0.0,0.0,14,0.0
SP-507,2026-03-02,0.0,0.0,5590.0,7179.0,0.0,7179.0,2.0,CA,291.0,1340.0,1343.0,0.0,0.0,14,0.0
SP-507,2026-03-03,0.0,0.0,5702.0,7335.0,0.0,7335.0,2.0,CA,291.0,1490.0,1484.0,0.0,0.0,14,0.0
SP-507,2026-03-04,0.0,0.0,5754.0,7354.0,0.0,7354.0,2.0,CA,291.0,1470.0,1473.0,0.0,0.0,14,0.0
SP-507,2026-03-05,0.0,0.0,5929.0,7575.0,0.0,7575.0,2.0,CA,291.0,1590.0,1591.0,0.0,0.0,14,0.0
SP-507,2026-03-06,0.0,0.0,6004.0,7637.0,0.0,7637.0,2.0,CA,291.0,1430.0,1437.0,0.0,0.0,14,0.0
SP-507,2026-03-07,0.0,0.0,5918.0,7460.0,0.0,7460.0,2.0,CA,291.0,1600.0,1607.0,0.0,0.0,14,0.0
SP-507,2026-03-08,0.0,0.0,5762.0,7224.0,0.0,7224.0,2.0,CA,291.0,1550.0,1558.0,0.0,0.0,14,0.0
SP-507,2026-03-09,0.0,0.0,4945.0,5917.0,0.0,5917.0,2.0,CA,291.0,1230.0,1232.0,0.0,0.0,14,0.0
SP-507,2026-03-10,0.0,0.0,5616.0,6953.0,0.0,6953.0,2.0,CA,291.0,1500.0,1506.0,0.0,0.0,14,0.0
SP-507,2026-03-11,0.0,0.0,5792.0,7167.0,0.0,7167.0,2.0,CA,291.0,1540.0,1540.0,0.0,0.0,14,0.0
SP-508,2026-02-10,0.0,0.0,3368.0,4227.0,0.0,4227.0,2.0,CA,126.0,350.0,349.0,0.0,0.0,14,0.0
SP-508,2026-02-11,0.0,0.0,3257.0,3758.0,0.0,3758.0,2.0,CA,126.0,300.0,308.0,0.0,0.0,14,0.0
SP-508,2026-02-12,0.0,0.0,4889.0,6910.0,0.0,6910.0,2.0,CA,126.0,580.0,578.0,0.0,0.0,14,0.0
SP-508,2026-02-13,0.0,0.0,4962.0,6963.0,0.0,6963.0,2.0,CA,126.0,580.0,589.0,0.0,0.0,14,0.0
SP-508,2026-02-14,0.0,0.0,5034.0,7053.0,0.0,7053.0,2.0,CA,126.0,580.0,585.0,0.0,0.0,14,0.0
SP-508,2026-02-15,0.0,0.0,4828.0,6563.0,0.0,6563.0,2.0,CA,126.0,520.0,521.0,0.0,0.0,14,0.0
SP-508,2026-02-16,0.0,0.0,3846.0,4950.0,0.0,4950.0,2.0,CA,126.0,430.0,429.0,0.0,0.0,14,0.0
SP-508,2026-02-17,0.0,0.0,5180.0,7171.0,0.0,7171.0,2.0,CA,126.0,640.0,650.0,0.0,0.0,14,0.0
SP-508,2026-02-18,0.0,0.0,5186.0,7128.0,0.0,7128.0,2.0,CA,126.0,640.0,643.0,0.0,0.0,14,0.0
SP-508,2026-02-19,0.0,0.0,4534.0,5987.0,0.0,5987.0,2.0,CA,126.0,590.0,592.0,0.0,0.0,14,0.0
SP-508,2026-02-20,0.0,0.0,5187.0,6986.0,0.0,6986.0,2.0,CA,126.0,600.0,606.0,0.0,0.0,14,0.0
SP-508,2026-02-21,0.0,0.0,5389.0,7318.0,0.0,7318.0,2.0,CA,126.0,640.0,643.0,0.0,0.0,14,0.0
SP-508,2026-02-22,0.0,0.0,5367.0,7242.0,0.0,7242.0,2.0,CA,126.0,620.0,626.0,0.0,0.0,14,0.0
SP-508,2026-02-23,0.0,0.0,5342.0,7115.0,0.0,7115.0,2.0,CA,126.0,570.0,580.0,0.0,0.0,14,0.0
SP-508,2026-02-24,0.0,0.0,5144.0,6788.0,0.0,6788.0,2.0,CA,126.0,560.0,560.0,0.0,0.0,14,0.0
SP-508,2026-02-25,0.0,0.0,5282.0,6932.0,0.0,6932.0,2.0,CA,126.0,590.0,600.001,0.0,0.0,14,0.0
SP-508,2026-02-26,0.0,0.0,5373.0,7090.0,0.0,7090.0,2.0,CA,126.0,620.0,622.999,0.0,0.0,14,0.0
SP-508,2026-02-27,0.0,0.0,5547.0,7305.0,0.0,7305.0,2.0,CA,126.0,610.0,608.0,0.0,0.0,14,0.0
SP-508,2026-02-28,0.0,0.0,5583.0,7280.0,0.0,7280.0,2.0,CA,126.0,580.0,594.0,0.0,0.0,14,0.0
SP-508,2026-03-01,0.0,0.0,5679.0,7413.0,0.0,7413.0,2.0,CA,126.0,630.0,1953198.0,0.0,0.0,14,0.0
SP-508,2026-03-02,0.0,0.0,5764.0,7459.0,0.0,7459.0,2.0,CA,126.0,600.0,600.0,0.0,0.0,14,0.0
SP-508,2026-03-03,0.0,0.0,5866.0,7587.0,0.0,7587.0,2.0,CA,126.0,660.0,670.0,0.0,0.0,14,0.0
SP-508,2026-03-04,0.0,0.0,5857.0,7508.0,0.0,7508.0,2.0,CA,126.0,640.0,647.0,0.0,0.0,14,0.0
SP-508,2026-03-05,0.0,0.0,6052.0,7755.0,0.0,7755.0,2.0,CA,126.0,710.0,709.0,0.0,0.0,14,0.0
SP-508,2026-03-06,0.0,0.0,5783.0,7280.0,0.0,7280.0,2.0,CA,126.0,610.0,617.0,0.0,0.0,14,0.0
SP-508,2026-03-07,0.0,0.0,6094.0,7720.0,0.0,7720.0,2.0,CA,126.0,720.0,723.999,0.0,0.0,14,0.0
SP-508,2026-03-08,0.0,0.0,5917.0,7453.0,0.0,7453.0,2.0,CA,126.0,700.0,707.0,0.0,0.0,14,0.0
SP-508,2026-03-09,0.0,0.0,5581.0,6927.0,0.0,6927.0,2.0,CA,126.0,660.0,667.0,0.0,0.0,14,0.0
SP-508,2026-03-10,0.0,0.0,5748.0,7143.0,0.0,7143.0,2.0,CA,126.0,680.0,682.0,0.0,0.0,14,0.0
SP-508,2026-03-11,0.0,0.0,5900.0,7320.0,0.0,7320.0,2.0,CA,126.0,700.0,696.0,0.0,0.0,14,0.0
SP-509,2026-02-10,0.0,0.0,3511.0,4396.0,0.0,4396.0,2.0,CA,198.0,570.0,581.0,0.0,0.0,14,0.0
SP-509,2026-02-11,0.0,0.0,2967.0,3284.0,0.0,3284.0,2.0,CA,198.0,450.0,445.0,0.0,0.0,14,0.0
SP-509,2026-02-12,0.0,0.0,4875.0,6875.0,0.0,6875.0,2.0,CA,198.0,890.0,901.0,0.0,0.0,14,0.0
SP-509,2026-02-13,0.0,0.0,4929.0,6894.0,0.0,6894.0,2.0,CA,198.0,900.0,911.0,0.0,0.0,14,0.0
SP-509,2026-02-14,0.0,0.0,5010.0,7003.0,0.0,7003.0,2.0,CA,198.0,900.0,904.0,0.0,0.0,14,0.0
SP-509,2026-02-15,0.0,0.0,4620.0,6166.0,0.0,6166.0,2.0,CA,198.0,720.0,732.0,0.0,0.0,14,0.0
SP-509,2026-02-16,0.0,0.0,2639.0,3200.0,0.0,3200.0,2.0,CA,198.0,490.0,489.0,0.0,0.0,14,0.0
SP-509,2026-02-17,0.0,0.0,5147.0,7100.0,0.0,7100.0,2.0,CA,198.0,970.0,980.0,0.0,0.0,14,0.0
SP-509,2026-02-18,0.0,0.0,5169.0,7088.0,0.0,7088.0,2.0,CA,198.0,1020.0,1029.0,0.0,0.0,14,0.0
SP-509,2026-02-19,0.0,0.0,4629.0,6084.0,0.0,6084.0,2.0,CA,198.0,900.0,909.0,0.0,0.0,14,0.0
SP-509,2026-02-20,0.0,0.0,5219.0,7057.0,0.0,7057.0,2.0,CA,198.0,970.0,969.0,0.0,0.0,14,0.0
SP-509,2026-02-21,0.0,0.0,5360.0,7263.0,0.0,7263.0,2.0,CA,198.0,990.0,997.0,0.0,0.0,14,0.0
SP-509,2026-02-22,0.0,0.0,5334.0,7180.0,0.0,7180.0,2.0,CA,198.0,980.0,988.0,0.0,0.0,14,0.0
SP-509,2026-02-23,0.0,0.0,5243.0,6943.0,0.0,6943.0,2.0,CA,198.0,910.0,920.0,0.0,0.0,14,0.0
SP-509,2026-02-24,0.0,0.0,5121.0,6750.0,0.0,6750.0,2.0,CA,198.0,870.0,881.0,0.0,0.0,14,0.0
SP-509,2026-02-25,0.0,0.0,5246.0,6869.0,0.0,6869.0,2.0,CA,198.0,900.0,898.0,0.0,0.0,14,0.0
SP-509,2026-02-26,0.0,0.0,5345.0,7038.0,0.0,7038.0,2.0,CA,198.0,940.0,955.0,0.0,0.0,14,0.0
SP-509,2026-02-27,0.0,0.0,5500.0,7224.0,0.0,7224.0,2.0,CA,198.0,950.0,953.0,0.0,0.0,14,0.0
SP-509,2026-02-28,0.0,0.0,5523.0,7179.0,0.0,7179.0,2.0,CA,198.0,930.0,943.0,0.0,0.0,14,0.0
SP-509,2026-03-01,0.0,0.0,5628.0,7324.0,0.0,7324.0,2.0,CA,198.0,990.0,996.0,0.0,0.0,14,0.0
SP-509,2026-03-02,0.0,0.0,5747.0,7433.0,0.0,7433.0,2.0,CA,198.0,950.0,963.0,0.0,0.0,14,0.0
SP-509,2026-03-03,0.0,0.0,5805.0,7486.0,0.0,7486.0,2.0,CA,198.0,1010.0,1010.0,0.0,0.0,14,0.0
SP-509,2026-03-04,0.0,0.0,5792.0,7399.0,0.0,7399.0,2.0,CA,198.0,980.0,998.0,0.0,0.0,14,0.0
SP-509,2026-03-05,0.0,0.0,6036.0,7719.0,0.0,7719.0,2.0,CA,198.0,1100.0,1110.0,0.0,0.0,14,0.0
SP-509,2026-03-06,0.0,0.0,5661.0,7069.0,0.0,7069.0,2.0,CA,198.0,980.0,980.0,0.0,0.0,14,0.0
SP-509,2026-03-07,0.0,0.0,6071.0,7672.0,0.0,7672.0,2.0,CA,198.0,1120.0,1134.0,0.0,0.0,14,0.0
SP-509,2026-03-08,0.0,0.0,5884.0,7395.0,0.0,7395.0,2.0,CA,198.0,1090.0,1098.0,0.0,0.0,14,0.0
SP-509,2026-03-09,0.0,0.0,5676.0,7073.0,0.0,7073.0,2.0,CA,198.0,1020.0,1028.0,0.0,0.0,14,0.0
SP-509,2026-03-10,0.0,0.0,5740.0,7124.0,0.0,7124.0,2.0,CA,198.0,1060.0,1066.0,0.0,0.0,14,0.0
SP-509,2026-03-11,0.0,0.0,5903.0,7316.0,0.0,7316.0,2.0,CA,198.0,1070.0,1085.0,0.0,0.0,14,0.0
SP-510,2026-02-10,0.0,0.0,3473.0,4345.0,0.0,4345.0,2.0,CA,576.0,1564.999,1564.007,0.0,0.0,14,0.0
SP-510,2026-02-11,0.0,0.0,2880.0,3128.0,0.0,3128.0,2.0,CA,576.0,1211.0,1211.998,0.0,0.0,14,0.0
SP-510,2026-02-12,0.0,0.0,4880.0,6887.0,0.0,6887.0,2.0,CA,576.0,2208.001,2211.996,0.0,0.0,14,0.0
SP-510,2026-02-13,0.0,0.0,4934.0,6907.0,0.0,6907.0,2.0,CA,576.0,2251.9990000000003,2253.9990000000003,0.0,0.0,14,0.0
SP-510,2026-02-14,0.0,0.0,5020.0,7017.0,0.0,7017.0,2.0,CA,576.0,2300.0,2306.001,0.0,0.0,14,0.0
SP-510,2026-02-15,0.0,0.0,4668.0,6251.0,0.0,6251.0,2.0,CA,576.0,1872.0,1869.992,0.0,0.0,14,0.0
SP-510,2026-02-16,0.0,0.0,3105.0,3900.0,0.0,3900.0,2.0,CA,576.0,1387.0,1391.999,0.0,0.0,14,0.0
SP-510,2026-02-17,0.0,0.0,5165.0,7139.0,0.0,7139.0,2.0,CA,576.0,2570.0,2576.996,0.0,0.0,14,0.0
SP-510,2026-02-18,0.0,0.0,5175.0,7105.0,0.0,7105.0,2.0,CA,576.0,2662.0,2667.0,0.0,0.0,14,0.0
SP-510,2026-02-19,0.0,0.0,4186.0,5482.0,0.0,5482.0,2.0,CA,576.0,2267.0,2272.0,0.0,0.0,14,0.0
SP-510,2026-02-20,0.0,0.0,5244.0,7104.0,0.0,7104.0,2.0,CA,576.0,2563.0,2566.0,0.0,0.0,14,0.0
SP-510,2026-02-21,0.0,0.0,5368.0,7275.0,0.0,7275.0,2.0,CA,576.0,2582.0,2587.0,0.0,0.0,14,0.0
SP-510,2026-02-22,0.0,0.0,5346.0,7200.0,0.0,7200.0,2.0,CA,576.0,2582.0,2585.001,0.0,0.0,14,0.0
SP-510,2026-02-23,0.0,0.0,5296.0,7028.0,0.0,7028.0,2.0,CA,576.0,2420.395,2424.998,0.0,0.0,14,0.0
SP-510,2026-02-24,0.0,0.0,5151.0,6798.0,0.0,6798.0,2.0,CA,576.0,2259.0,2264.0,0.0,0.0,14,0.0
SP-510,2026-02-25,0.0,0.0,5286.0,6935.0,0.0,6935.0,2.0,CA,576.0,2380.0,2383.999,0.0,0.0,14,0.0
SP-510,2026-02-26,0.0,0.0,5376.0,7094.0,0.0,7094.0,2.0,CA,576.0,2490.0,2500.001,0.0,0.0,14,0.0
SP-510,2026-02-27,0.0,0.0,5535.0,7278.0,0.0,7278.0,2.0,CA,576.0,2493.0009999999997,2500.997,0.0,0.0,14,0.0
SP-510,2026-02-28,0.0,0.0,5533.0,7188.0,0.0,7188.0,2.0,CA,576.0,2495.0,2500.996,0.0,0.0,14,0.0
SP-510,2026-03-01,0.0,0.0,5651.0,7355.0,0.0,7355.0,2.0,CA,576.0,2603.0,2607.001,0.0,0.0,14,0.0
SP-510,2026-03-02,0.0,0.0,5745.0,7426.0,0.0,7426.0,2.0,CA,576.0,2537.0,2547.0,0.0,0.0,14,0.0
SP-510,2026-03-03,0.0,0.0,5819.0,7505.0,0.0,7505.0,2.0,CA,576.0,2640.0,2650.001,0.0,0.0,14,0.0
SP-510,2026-03-04,0.0,0.0,5813.0,7436.0,0.0,7436.0,2.0,CA,576.0,2689.0,2700.997,0.0,0.0,14,0.0
SP-510,2026-03-05,0.0,0.0,6043.0,7730.0,0.0,7730.0,2.0,CA,576.0,3002.0,3009.003,0.0,0.0,14,0.0
SP-510,2026-03-06,0.0,0.0,5707.0,7149.0,0.0,7149.0,2.0,CA,576.0,2679.001,2683.998,0.0,0.0,14,0.0
SP-510,2026-03-07,0.0,0.0,6079.0,7684.0,0.0,7684.0,2.0,CA,576.0,3099.0,3109.002,0.0,0.0,14,0.0
SP-510,2026-03-08,0.0,0.0,5893.0,7408.0,0.0,7408.0,2.0,CA,576.0,3012.0009999999997,3018.998,0.0,0.0,14,0.0
SP-510,2026-03-09,0.0,0.0,5531.0,6847.0,0.0,6847.0,2.0,CA,576.0,2662.0,2668.0,0.0,0.0,14,0.0
SP-510,2026-03-10,0.0,0.0,5775.0,7175.0,0.0,7175.0,2.0,CA,576.0,2917.0,2929.0,0.0,0.0,14,0.0
SP-510,2026-03-11,0.0,0.0,5931.0,7355.0,0.0,7355.0,2.0,CA,576.0,2971.0,2980.996,0.0,0.0,14,0.0
SP-511,2026-02-10,0.0,0.0,4549.0,6496.0,0.0,6496.0,2.0,NM,1880.0,5342.001,5332.0,0.0,0.0,14,0.0
SP-511,2026-02-11,0.0,0.0,4358.0,6090.0,0.0,6090.0,2.0,NM,1880.0,4711.999,4716.0,0.0,0.0,14,0.0
SP-511,2026-02-12,0.0,0.0,4495.0,6319.0,0.0,6319.0,2.0,NM,1880.0,5124.0,5122.0,0.0,0.0,14,0.0
SP-511,2026-02-13,0.0,0.0,1672.0,1740.0,0.0,1740.0,2.0,NM,1880.0,1411.0,1450.0,0.0,0.0,14,0.0
SP-511,2026-02-14,0.0,0.0,3514.0,4395.0,0.0,4395.0,2.0,NM,1880.0,5820.001,5790.0,0.0,0.0,14,0.0
SP-511,2026-02-15,0.0,0.0,4754.0,6622.0,0.0,6622.0,2.0,NM,1880.0,10157.001,10095.0,0.0,0.0,14,0.0
SP-511,2026-02-16,0.0,0.0,3951.0,5017.0,0.0,5017.0,2.0,NM,1880.0,6381.001,6363.0,0.0,0.0,14,0.0
SP-511,2026-02-17,0.0,0.0,4022.0,5289.0,0.0,5289.0,2.0,NM,1880.0,8323.0,8262.0,0.0,0.0,14,0.0
SP-511,2026-02-18,0.0,0.0,4955.0,6817.0,0.0,6817.0,2.0,NM,1880.0,10831.001,10739.001,0.0,0.0,14,0.0
SP-511,2026-02-19,0.0,0.0,2678.0,2903.0,0.0,2903.0,2.0,NM,1880.0,3679.999,3697.0,0.0,0.0,14,0.0
SP-511,2026-02-20,0.0,0.0,4687.0,6231.0,0.0,6231.0,2.0,NM,1880.0,10326.999,10214.0,0.0,0.0,14,0.0
SP-511,2026-02-21,0.0,0.0,5415.0,7428.0,0.0,7428.0,2.0,NM,1880.0,11734.557,11629.0,0.0,0.0,14,0.0
SP-511,2026-02-22,0.0,0.0,5293.0,7191.0,0.0,7191.0,2.0,NM,1880.0,11429.999,11309.0,0.0,0.0,14,0.0
SP-511,2026-02-23,0.0,0.0,5335.0,7233.0,0.0,7233.0,2.0,NM,1880.0,11266.001,11181.0,0.0,0.0,14,0.0
SP-511,2026-02-24,0.0,0.0,5248.0,7047.0,0.0,7047.0,2.0,NM,1880.0,8365.001,8314.0,0.0,0.0,14,0.0
SP-511,2026-02-25,0.0,0.0,5068.0,6712.0,0.0,6712.0,2.0,NM,1880.0,3943.002,3938.0,0.0,0.0,14,0.0
SP-511,2026-02-26,0.0,0.0,5319.0,7085.0,0.0,7085.0,2.0,NM,1880.0,1201.073,2471.246,0.0,0.0,14,0.0
SP-511,2026-02-27,0.0,0.0,5492.0,7309.0,0.0,7309.0,2.0,NM,1880.0,-32.072,784.753,0.0,0.0,14,0.0
SP-511,2026-02-28,0.0,0.0,5344.0,6997.0,0.0,6997.0,2.0,NM,1880.0,-44.0,0.0,0.0,0.0,14,0.0
SP-511,2026-03-01,0.0,0.0,5580.0,7354.0,0.0,7354.0,2.0,NM,1880.0,-46.0,0.0,0.0,0.0,14,0.0
SP-511,2026-03-02,0.0,0.0,5625.0,7360.0,0.0,7360.0,2.0,NM,1880.0,-44.0,0.0,0.0,0.0,14,0.0
SP-511,2026-03-03,0.0,0.0,5502.0,7069.0,0.0,7069.0,2.0,NM,1880.0,-48.0,0.0,0.0,0.0,14,0.0
SP-511,2026-03-04,0.0,0.0,5736.0,7399.0,0.0,7399.0,2.0,NM,1880.0,-46.0,0.0,0.0,0.0,14,0.0
SP-511,2026-03-05,0.0,0.0,4540.0,5477.0,0.0,5477.0,2.0,NM,1880.0,-43.0,0.0,0.0,0.0,14,0.0
SP-511,2026-03-06,0.0,0.0,5529.0,6922.0,0.0,6922.0,2.0,NM,1880.0,-46.0,0.0,0.0,0.0,14,0.0
SP-511,2026-03-07,0.0,0.0,5926.0,7546.0,0.0,7546.0,2.0,NM,1880.0,-47.0,0.0,0.0,0.0,14,0.0
SP-511,2026-03-08,0.0,0.0,5921.0,7495.0,0.0,7495.0,2.0,NM,1880.0,-45.0,0.0,0.0,0.0,14,0.0
SP-511,2026-03-09,0.0,0.0,5839.0,7352.0,0.0,7352.0,2.0,NM,1880.0,-48.0,0.0,0.0,0.0,14,0.0
SP-511,2026-03-10,0.0,0.0,5185.0,6274.0,0.0,6274.0,2.0,NM,1880.0,-44.0,0.0,0.0,0.0,14,0.0
SP-511,2026-03-11,0.0,0.0,5956.0,7438.0,0.0,7438.0,2.0,NM,1880.0,-46.0,0.0,0.0,0.0,14,0.0
